,BidPrice-I-XCHNG,BidVolume-I-XCHNG,AskPrice-I-XCHNG,AskVolume-I-XCHNG,BidPrice-Z-XCHNG,BidVolume-Z-XCHNG,AskPrice-Z-XCHNG,AskVolume-Z-XCHNG
2018-01-22 14:20:00,137.9,121.0,138.3,137.0,138.0,41.0,139.15,38.0
2018-01-22 14:25:00,138.1,117.0,138.45000000000002,125.0,138.05,42.0,139.05,34.0
2018-01-22 14:30:00,138.15,124.0,138.55,128.0,138.05,46.0,139.15,36.0
2018-01-22 14:35:00,138.35,126.0,138.70000000000002,121.0,138.3,49.0,139.3,35.0
2018-01-22 14:40:00,138.15,116.0,138.5,116.0,137.8,45.0,138.75,31.0
2018-01-22 14:45:00,138.15,107.0,138.55,116.0,137.85,44.0,138.9,31.0
2018-01-22 14:50:00,138.15,109.0,138.55,107.0,137.75,40.0,138.85,32.0
2018-01-22 14:55:00,138.25,120.0,138.6,114.0,137.8,42.0,138.85,37.0
2018-01-22 15:00:00,138.3,132.0,138.6,118.0,137.8,46.0,138.75,41.0
2018-01-22 15:05:00,138.20000000000002,117.0,138.55,116.0,137.4,40.0,138.4,39.0
2018-01-22 15:10:00,138.25,117.0,138.6,132.0,137.6,41.0,138.65,46.0
2018-01-22 15:15:00,138.20000000000002,124.0,138.55,135.0,137.65,41.0,138.8,48.0
2018-01-22 15:20:00,138.3,127.0,138.65,131.0,137.70000000000002,42.0,138.8,44.0
2018-01-22 15:25:00,138.35,138.0,138.75,143.0,137.6,46.0,138.70000000000002,50.0
2018-01-22 15:30:00,138.20000000000002,135.0,138.6,140.0,137.4,42.0,138.5,51.0
2018-01-22 15:35:00,137.95000000000002,127.0,138.35,132.0,137.5,40.0,138.6,51.0
2018-01-22 15:40:00,138.1,123.0,138.5,119.0,137.8,35.0,138.95000000000002,46.0
2018-01-22 15:45:00,138.20000000000002,130.0,138.55,127.0,137.70000000000002,36.0,138.85,50.0
2018-01-22 15:50:00,138.3,107.0,138.65,121.0,138.15,33.0,139.20000000000002,43.0
2018-01-22 15:55:00,138.25,111.0,138.65,114.0,138.05,31.0,139.15,44.0
2018-01-22 16:00:00,138.15,111.0,138.55,111.0,137.85,32.0,138.95000000000002,42.0
2018-01-22 16:05:00,138.25,114.0,138.6,114.0,137.9,33.0,138.95000000000002,44.0
2018-01-22 16:10:00,138.05,118.0,138.45000000000002,121.0,137.6,38.0,138.6,43.0
2018-01-22 16:15:00,137.95000000000002,111.0,138.3,142.0,137.55,41.0,138.6,41.0
2018-01-22 16:20:00,137.75,100.0,138.1,158.0,137.25,45.0,138.3,39.0
2018-01-22 16:25:00,137.9,105.0,138.25,155.0,137.35,47.0,138.4,46.0
2018-01-22 16:30:00,137.5,108.0,137.9,142.0,137.4,47.0,138.55,42.0
2018-01-22 16:35:00,137.45000000000002,97.0,137.8,117.0,137.35,38.0,138.4,39.0
2018-01-22 16:40:00,137.45000000000002,101.0,137.85,113.0,137.25,37.0,138.35,37.0
2018-01-22 16:45:00,137.55,100.0,137.95000000000002,102.0,137.20000000000002,36.0,138.3,36.0
2018-01-22 16:50:00,137.65,111.0,138.05,97.0,137.35,36.0,138.45000000000002,36.0
2018-01-22 16:55:00,137.5,106.0,137.9,98.0,137.25,35.0,138.35,34.0
2018-01-22 17:00:00,137.25,93.0,137.6,107.0,137.35,33.0,138.4,32.0
2018-01-22 17:05:00,137.4,100.0,137.75,104.0,137.35,32.0,138.4,33.0
2018-01-22 17:10:00,137.5,109.0,137.9,121.0,137.4,37.0,138.4,37.0
2018-01-22 17:15:00,137.4,112.0,137.70000000000002,115.0,137.45000000000002,36.0,138.4,36.0
2018-01-22 17:20:00,137.1,115.0,137.45000000000002,112.0,137.35,35.0,138.3,35.0
2018-01-22 17:25:00,137.4,108.0,137.75,104.0,137.4,32.0,138.4,32.0
2018-01-22 17:30:00,137.35,105.0,137.65,110.0,137.4,33.0,138.3,32.0
2018-01-22 17:35:00,137.45000000000002,102.0,137.8,106.0,137.20000000000002,34.0,138.25,30.0
2018-01-22 17:40:00,137.45000000000002,100.0,137.85,105.0,137.15,35.0,138.25,27.0
2018-01-22 17:45:00,137.45000000000002,113.0,137.85,104.0,137.4,38.0,138.45000000000002,28.0
2018-01-22 17:50:00,137.35,106.0,137.75,114.0,137.15,37.0,138.20000000000002,28.0
2018-01-22 17:55:00,137.1,109.0,137.5,131.0,137.05,39.0,138.1,33.0
2018-01-22 18:00:00,137.35,106.0,137.75,128.0,137.35,40.0,138.35,32.0
2018-01-22 18:05:00,137.45000000000002,109.0,137.8,140.0,137.75,39.0,138.75,35.0
2018-01-22 18:10:00,137.6,108.0,138.0,138.0,137.95000000000002,36.0,139.05,39.0
2018-01-22 18:15:00,137.5,112.0,137.95000000000002,141.0,137.5,39.0,138.75,43.0
2018-01-22 18:20:00,137.4,116.0,137.85,135.0,137.25,41.0,138.45000000000002,41.0
2018-01-22 18:25:00,137.6,108.0,138.0,129.0,137.3,45.0,138.5,36.0
2018-01-22 18:30:00,137.65,106.0,138.05,119.0,137.3,42.0,138.45000000000002,35.0
2018-01-22 18:35:00,137.8,111.0,138.25,132.0,137.3,42.0,138.5,37.0
2018-01-22 18:40:00,137.85,91.0,138.25,110.0,137.65,34.0,138.85,35.0
2018-01-22 18:45:00,137.8,91.0,138.20000000000002,120.0,137.20000000000002,34.0,138.35,38.0
2018-01-22 18:50:00,137.6,92.0,138.0,120.0,136.9,38.0,138.15,37.0
2018-01-22 18:55:00,137.45000000000002,97.0,137.9,129.0,136.95000000000002,40.0,138.20000000000002,38.0
2018-01-22 19:00:00,137.70000000000002,102.0,138.1,130.0,137.20000000000002,40.0,138.35,38.0
2018-01-22 19:05:00,137.6,110.0,138.0,121.0,137.05,43.0,138.15,38.0
2018-01-22 19:10:00,137.35,111.0,137.8,133.0,137.05,47.0,138.20000000000002,42.0
2018-01-22 19:15:00,137.35,110.0,137.70000000000002,123.0,136.70000000000002,45.0,137.75,39.0
2018-01-22 19:20:00,137.5,95.0,137.9,113.0,136.9,39.0,138.05,35.0
2018-01-22 19:25:00,137.4,104.0,137.8,113.0,136.65,37.0,137.85,35.0
2018-01-22 19:30:00,137.6,105.0,137.95000000000002,99.0,136.8,34.0,137.85,36.0
2018-01-22 19:35:00,137.5,94.0,137.9,100.0,136.6,31.0,137.70000000000002,33.0
2018-01-22 19:40:00,136.95000000000002,94.0,137.35,107.0,136.4,33.0,137.65,36.0
2018-01-22 19:45:00,137.0,85.0,137.45000000000002,95.0,136.6,29.0,137.85,32.0
2018-01-22 19:50:00,137.20000000000002,96.0,137.6,107.0,136.6,36.0,137.75,38.0
2018-01-22 19:55:00,137.20000000000002,106.0,137.6,125.0,136.20000000000002,43.0,137.45000000000002,42.0
2018-01-22 20:00:00,137.45000000000002,95.0,137.85,122.0,136.6,39.0,137.75,39.0
2018-01-22 20:05:00,137.55,99.0,137.9,110.0,136.85,35.0,137.9,37.0
2018-01-22 20:10:00,137.5,117.0,137.85,110.0,136.9,38.0,138.0,40.0
2018-01-22 20:15:00,137.6,111.0,138.0,106.0,137.05,38.0,138.1,39.0
2018-01-22 20:20:00,137.75,107.0,138.15,106.0,137.25,39.0,138.45000000000002,36.0
2018-01-22 20:25:00,137.85,125.0,138.25,110.0,137.5,39.0,138.65,42.0
2018-01-22 20:30:00,137.85,135.0,138.25,122.0,137.5,42.0,138.65,46.0
2018-01-22 20:35:00,137.70000000000002,138.0,138.1,137.0,137.6,46.0,138.70000000000002,48.0
2018-01-22 20:40:00,137.55,152.0,137.95000000000002,135.0,137.45000000000002,45.0,138.55,49.0
2018-01-22 20:45:00,137.55,134.0,137.9,134.0,137.35,42.0,138.4,50.0
2018-01-22 20:50:00,137.75,133.0,138.20000000000002,132.0,137.5,43.0,138.65,49.0
2018-01-22 20:55:00,137.75,146.0,138.15,143.0,137.65,47.0,138.8,53.0
2018-01-22 21:00:00,138.0,129.0,138.4,136.0,137.45000000000002,47.0,138.6,47.0
2018-01-22 21:05:00,138.05,136.0,138.45000000000002,134.0,137.45000000000002,51.0,138.6,45.0
2018-01-22 21:10:00,137.95000000000002,136.0,138.35,130.0,137.55,50.0,138.75,46.0
2018-01-22 21:15:00,137.95000000000002,141.0,138.4,139.0,137.45000000000002,60.0,138.65,49.0
2018-01-22 21:20:00,137.75,137.0,138.15,126.0,137.45000000000002,54.0,138.6,47.0
2018-01-22 21:25:00,137.6,151.0,138.0,122.0,137.20000000000002,53.0,138.3,49.0
2018-01-22 21:30:00,137.6,164.0,138.0,134.0,137.35,50.0,138.5,55.0
2018-01-22 21:35:00,137.55,155.0,137.95000000000002,142.0,137.15,49.0,138.3,52.0
2018-01-22 21:40:00,137.75,159.0,138.15,138.0,137.1,47.0,138.3,53.0
2018-01-22 21:45:00,137.65,157.0,138.05,146.0,137.0,51.0,138.1,52.0
2018-01-22 21:50:00,137.75,157.0,138.15,134.0,137.05,50.0,138.20000000000002,50.0
2018-01-22 21:55:00,137.75,134.0,138.15,141.0,137.05,46.0,138.15,48.0
2018-01-22 22:00:00,137.6,132.0,138.0,130.0,137.20000000000002,47.0,138.25,46.0
2018-01-22 22:05:00,137.55,132.0,137.95000000000002,125.0,137.05,48.0,138.05,42.0
2018-01-22 22:10:00,137.4,133.0,137.75,121.0,136.95000000000002,46.0,138.0,42.0
2018-01-22 22:15:00,137.25,119.0,137.65,119.0,136.9,41.0,138.1,35.0
2018-01-22 22:20:00,137.3,115.0,137.75,96.0,136.95000000000002,35.0,138.25,30.0
2018-01-22 22:25:00,137.25,109.0,137.70000000000002,91.0,136.85,34.0,138.20000000000002,31.0
2018-01-22 22:30:00,137.35,101.0,137.8,91.0,136.70000000000002,33.0,138.0,29.0
2018-01-22 22:35:00,137.35,102.0,137.8,87.0,136.8,32.0,138.05,27.0
2018-01-22 22:40:00,137.35,101.0,137.75,80.0,136.6,31.0,137.75,27.0
2018-01-22 22:45:00,137.5,109.0,137.9,86.0,136.45000000000002,33.0,137.65,29.0
2018-01-22 22:50:00,137.55,100.0,138.0,90.0,136.6,31.0,137.85,29.0
2018-01-22 22:55:00,137.55,103.0,137.95000000000002,114.0,136.75,35.0,138.0,33.0
2018-01-22 23:00:00,137.5,100.0,137.9,110.0,136.75,34.0,138.0,29.0
2018-01-22 23:05:00,137.55,102.0,137.95000000000002,106.0,136.95000000000002,33.0,138.15,28.0
2018-01-22 23:10:00,137.35,101.0,137.75,95.0,137.0,33.0,138.20000000000002,28.0
2018-01-22 23:15:00,137.25,96.0,137.65,85.0,136.75,32.0,137.9,25.0
2018-01-22 23:20:00,137.55,88.0,137.9,87.0,137.0,32.0,138.0,24.0
2018-01-22 23:25:00,137.55,97.0,137.9,88.0,137.0,34.0,138.0,30.0
2018-01-22 23:30:00,137.35,109.0,137.70000000000002,94.0,137.1,39.0,138.15,33.0
2018-01-22 23:35:00,137.25,114.0,137.6,93.0,136.85,39.0,137.9,34.0
2018-01-22 23:40:00,137.25,97.0,137.6,97.0,136.95000000000002,38.0,137.95000000000002,32.0
2018-01-22 23:45:00,137.6,99.0,137.95000000000002,95.0,137.35,37.0,138.35,33.0
2018-01-22 23:50:00,137.65,96.0,138.0,94.0,137.05,36.0,138.1,31.0
2018-01-22 23:55:00,137.75,86.0,138.1,99.0,137.35,34.0,138.35,29.0
2018-01-23 00:00:00,137.70000000000002,86.0,138.05,105.0,137.25,36.0,138.20000000000002,31.0
2018-01-23 00:05:00,137.70000000000002,86.0,138.05,107.0,137.1,34.0,138.05,31.0
2018-01-23 00:10:00,137.55,80.0,137.95000000000002,91.0,136.95000000000002,31.0,137.95000000000002,25.0
2018-01-23 00:15:00,137.45000000000002,81.0,137.85,102.0,137.0,34.0,138.15,29.0
2018-01-23 00:20:00,137.65,88.0,138.0,103.0,137.20000000000002,34.0,138.3,32.0
2018-01-23 00:25:00,137.45000000000002,99.0,137.85,109.0,136.95000000000002,35.0,138.1,35.0
2018-01-23 00:30:00,137.4,86.0,137.75,98.0,136.75,33.0,137.85,30.0
2018-01-23 00:35:00,137.45000000000002,90.0,137.85,99.0,136.85,36.0,138.0,29.0
2018-01-23 00:40:00,137.45000000000002,88.0,137.85,98.0,136.75,34.0,137.95000000000002,27.0
2018-01-23 00:45:00,137.55,87.0,137.95000000000002,94.0,136.75,34.0,137.9,27.0
2018-01-23 00:50:00,137.65,85.0,138.05,91.0,137.4,34.0,138.45000000000002,25.0
2018-01-23 00:55:00,137.55,80.0,137.95000000000002,83.0,137.45000000000002,33.0,138.6,26.0
2018-01-23 01:00:00,137.5,93.0,137.9,76.0,137.6,30.0,138.8,27.0
2018-01-23 01:05:00,137.5,99.0,137.95000000000002,87.0,137.55,33.0,138.8,29.0
2018-01-23 01:10:00,137.45000000000002,97.0,137.9,77.0,137.70000000000002,29.0,139.0,26.0
2018-01-23 01:15:00,137.3,101.0,137.70000000000002,85.0,137.75,34.0,138.9,28.0
2018-01-23 01:20:00,137.35,102.0,137.75,90.0,137.55,35.0,138.70000000000002,25.0
2018-01-23 01:25:00,137.75,120.0,138.1,90.0,137.5,36.0,138.45000000000002,29.0
2018-01-23 01:30:00,137.8,113.0,138.15,92.0,137.45000000000002,34.0,138.4,32.0
2018-01-23 01:35:00,137.70000000000002,119.0,138.1,86.0,137.15,36.0,138.20000000000002,34.0
2018-01-23 01:40:00,137.6,114.0,137.95000000000002,96.0,136.8,36.0,137.8,35.0
2018-01-23 01:45:00,137.55,106.0,137.9,106.0,136.75,39.0,137.75,37.0
2018-01-23 01:50:00,137.35,113.0,137.75,109.0,136.75,41.0,137.85,39.0
2018-01-23 01:55:00,137.4,113.0,137.8,120.0,136.8,44.0,137.9,42.0
2018-01-23 02:00:00,137.5,103.0,137.9,107.0,136.70000000000002,41.0,137.8,38.0
2018-01-23 02:05:00,137.4,114.0,137.75,106.0,136.6,42.0,137.65,42.0
2018-01-23 02:10:00,137.4,106.0,137.75,105.0,136.9,42.0,137.9,38.0
2018-01-23 02:15:00,137.65,100.0,138.0,98.0,137.15,40.0,138.1,37.0
2018-01-23 02:20:00,137.55,95.0,137.9,107.0,137.3,39.0,138.25,34.0
2018-01-23 02:25:00,137.70000000000002,101.0,138.05,118.0,137.3,44.0,138.25,34.0
2018-01-23 02:30:00,137.75,99.0,138.05,120.0,137.3,46.0,138.25,31.0
2018-01-23 02:35:00,137.5,93.0,137.85,128.0,137.1,40.0,138.1,31.0
2018-01-23 02:40:00,137.8,96.0,138.20000000000002,128.0,136.85,37.0,137.95000000000002,33.0
2018-01-23 02:45:00,137.85,92.0,138.25,123.0,136.55,34.0,137.6,35.0
2018-01-23 02:50:00,137.95000000000002,92.0,138.3,124.0,136.85,33.0,137.85,35.0
2018-01-23 02:55:00,137.95000000000002,85.0,138.3,122.0,136.75,32.0,137.75,33.0
2018-01-23 03:00:00,137.75,90.0,138.1,134.0,136.55,37.0,137.55,35.0
2018-01-23 03:05:00,137.55,80.0,137.9,135.0,136.5,34.0,137.5,32.0
2018-01-23 03:10:00,137.8,78.0,138.20000000000002,125.0,136.70000000000002,33.0,137.75,27.0
2018-01-23 03:15:00,137.9,96.0,138.20000000000002,126.0,136.8,36.0,137.65,28.0
2018-01-23 03:20:00,137.65,100.0,137.95000000000002,142.0,136.8,35.0,137.6,35.0
2018-01-23 03:25:00,137.85,108.0,138.15,146.0,137.1,39.0,137.9,37.0
2018-01-23 03:30:00,137.55,104.0,137.8,135.0,137.0,34.0,137.75,37.0
2018-01-23 03:35:00,137.4,110.0,137.70000000000002,133.0,136.65,36.0,137.5,36.0
2018-01-23 03:40:00,137.70000000000002,98.0,138.0,145.0,137.0,36.0,137.85,37.0
2018-01-23 03:45:00,137.9,106.0,138.25,141.0,137.0,35.0,137.95000000000002,36.0
2018-01-23 03:50:00,137.65,108.0,137.95000000000002,134.0,136.70000000000002,36.0,137.65,33.0
2018-01-23 03:55:00,137.55,115.0,137.85,130.0,136.70000000000002,35.0,137.65,34.0
2018-01-23 04:00:00,137.4,119.0,137.8,128.0,136.6,36.0,137.65,35.0
2018-01-23 04:05:00,137.4,120.0,137.75,143.0,136.6,35.0,137.6,45.0
2018-01-23 04:10:00,137.5,143.0,137.9,128.0,136.8,40.0,137.85,44.0
2018-01-23 04:15:00,137.45000000000002,141.0,137.8,133.0,136.70000000000002,39.0,137.70000000000002,46.0
2018-01-23 04:20:00,137.70000000000002,133.0,138.05,153.0,136.70000000000002,45.0,137.6,45.0
2018-01-23 04:25:00,137.65,143.0,138.0,159.0,136.65,48.0,137.6,50.0
2018-01-23 04:30:00,137.5,140.0,137.85,162.0,136.75,44.0,137.75,48.0
2018-01-23 04:35:00,137.55,138.0,137.9,152.0,136.8,44.0,137.8,51.0
2018-01-23 04:40:00,137.15,135.0,137.5,148.0,136.55,44.0,137.5,44.0
2018-01-23 04:45:00,137.4,143.0,137.75,170.0,136.55,48.0,137.5,53.0
2018-01-23 04:50:00,137.45000000000002,139.0,137.8,165.0,136.5,43.0,137.55,51.0
2018-01-23 04:55:00,137.4,147.0,137.75,156.0,136.85,46.0,137.8,49.0
2018-01-23 05:00:00,137.4,142.0,137.70000000000002,163.0,136.6,47.0,137.45000000000002,45.0
2018-01-23 05:05:00,137.35,143.0,137.65,180.0,136.6,46.0,137.4,51.0
2018-01-23 05:10:00,137.4,133.0,137.75,197.0,136.35,48.0,137.20000000000002,51.0
2018-01-23 05:15:00,137.5,126.0,137.8,174.0,136.5,43.0,137.35,45.0
2018-01-23 05:20:00,137.8,125.0,138.15,169.0,136.9,46.0,137.8,46.0
2018-01-23 05:25:00,137.55,110.0,137.9,145.0,136.85,44.0,137.75,40.0
2018-01-23 05:30:00,137.70000000000002,116.0,138.05,167.0,137.20000000000002,48.0,138.15,44.0
2018-01-23 05:35:00,137.55,142.0,137.9,156.0,137.35,54.0,138.3,45.0
2018-01-23 05:40:00,137.25,126.0,137.6,127.0,137.35,49.0,138.3,38.0
2018-01-23 05:45:00,137.65,123.0,138.0,114.0,137.95000000000002,46.0,138.95000000000002,38.0
2018-01-23 05:50:00,137.65,131.0,137.95000000000002,119.0,138.0,50.0,138.85,41.0
2018-01-23 05:55:00,137.8,131.0,138.1,124.0,138.0,48.0,138.85,44.0
2018-01-23 06:00:00,137.70000000000002,141.0,138.0,129.0,137.75,52.0,138.70000000000002,46.0
2018-01-23 06:05:00,137.45000000000002,157.0,137.8,155.0,137.75,56.0,138.70000000000002,53.0
2018-01-23 06:10:00,137.3,174.0,137.70000000000002,168.0,137.5,58.0,138.6,59.0
2018-01-23 06:15:00,137.4,167.0,137.8,171.0,137.20000000000002,53.0,138.3,57.0
2018-01-23 06:20:00,137.4,201.0,137.8,171.0,137.0,57.0,138.1,66.0
2018-01-23 06:25:00,137.5,195.0,137.95000000000002,184.0,137.0,58.0,138.25,69.0
2018-01-23 06:30:00,137.85,200.0,138.3,184.0,137.1,59.0,138.4,68.0
2018-01-23 06:35:00,137.8,180.0,138.20000000000002,168.0,137.20000000000002,53.0,138.4,67.0
2018-01-23 06:40:00,137.85,166.0,138.3,154.0,137.25,51.0,138.4,64.0
2018-01-23 06:45:00,137.95000000000002,159.0,138.3,147.0,137.1,52.0,138.25,63.0
2018-01-23 06:50:00,137.8,150.0,138.20000000000002,154.0,136.9,47.0,138.05,60.0
2018-01-23 06:55:00,137.65,148.0,138.05,149.0,137.0,47.0,138.1,58.0
2018-01-23 07:00:00,137.6,128.0,138.0,151.0,137.0,46.0,138.1,53.0
2018-01-23 07:05:00,137.4,133.0,137.75,138.0,136.70000000000002,45.0,137.75,48.0
2018-01-23 07:10:00,137.5,118.0,137.8,133.0,137.0,40.0,137.9,46.0
2018-01-23 07:15:00,137.45000000000002,133.0,137.8,167.0,136.9,47.0,137.9,48.0
2018-01-23 07:20:00,137.70000000000002,150.0,138.05,175.0,137.25,48.0,138.3,55.0
2018-01-23 07:25:00,137.5,146.0,137.9,162.0,137.20000000000002,47.0,138.3,51.0
2018-01-23 07:30:00,137.55,155.0,137.9,174.0,137.0,50.0,138.15,53.0
2018-01-23 07:35:00,137.55,168.0,137.9,153.0,137.15,51.0,138.25,58.0
2018-01-23 07:40:00,137.65,155.0,138.0,146.0,137.3,49.0,138.35,53.0
2018-01-23 07:45:00,137.55,158.0,137.9,131.0,137.05,46.0,138.05,54.0
2018-01-23 07:50:00,137.70000000000002,153.0,138.1,143.0,137.15,40.0,138.20000000000002,61.0
2018-01-23 07:55:00,137.8,144.0,138.15,147.0,137.35,40.0,138.3,58.0
2018-01-23 08:00:00,137.85,140.0,138.20000000000002,131.0,137.3,42.0,138.3,53.0
2018-01-23 08:05:00,138.0,128.0,138.35,129.0,137.70000000000002,41.0,138.65,47.0
2018-01-23 08:10:00,137.75,131.0,138.1,118.0,137.70000000000002,37.0,138.65,49.0
2018-01-23 08:15:00,137.65,145.0,138.0,126.0,137.4,39.0,138.4,52.0
2018-01-23 08:20:00,137.9,140.0,138.25,131.0,137.8,43.0,138.85,51.0
2018-01-23 08:25:00,137.75,134.0,138.15,132.0,138.05,45.0,139.15,48.0
2018-01-23 08:30:00,137.85,132.0,138.25,128.0,137.75,43.0,138.95000000000002,47.0
2018-01-23 08:35:00,137.70000000000002,135.0,138.1,134.0,137.55,45.0,138.70000000000002,50.0
2018-01-23 08:40:00,137.55,145.0,137.9,131.0,137.45000000000002,45.0,138.5,51.0
2018-01-23 08:45:00,137.5,124.0,137.9,127.0,137.70000000000002,43.0,138.85,46.0
2018-01-23 08:50:00,137.25,128.0,137.65,126.0,137.25,49.0,138.3,46.0
2018-01-23 08:55:00,137.45000000000002,126.0,137.85,118.0,137.1,46.0,138.20000000000002,43.0
2018-01-23 09:00:00,137.35,114.0,137.70000000000002,112.0,136.70000000000002,40.0,137.75,39.0
2018-01-23 09:05:00,137.5,105.0,137.8,108.0,137.0,38.0,138.0,40.0
2018-01-23 09:10:00,137.6,102.0,137.95000000000002,102.0,136.65,35.0,137.6,38.0
2018-01-23 09:15:00,137.75,90.0,138.1,98.0,136.5,32.0,137.5,35.0
2018-01-23 09:20:00,137.6,95.0,137.9,120.0,136.5,35.0,137.45000000000002,39.0
2018-01-23 09:25:00,137.75,92.0,138.05,108.0,136.8,34.0,137.75,34.0
2018-01-23 09:30:00,137.85,87.0,138.20000000000002,98.0,136.85,30.0,137.75,30.0
2018-01-23 09:35:00,137.65,88.0,137.95000000000002,104.0,136.95000000000002,31.0,137.8,28.0
2018-01-23 09:40:00,137.85,91.0,138.20000000000002,110.0,136.6,34.0,137.5,30.0
2018-01-23 09:45:00,137.70000000000002,70.0,138.05,95.0,136.1,29.0,137.1,26.0
2018-01-23 09:50:00,137.55,77.0,137.9,88.0,136.15,30.0,137.1,24.0
2018-01-23 09:55:00,137.75,84.0,138.1,90.0,136.5,30.0,137.5,25.0
2018-01-23 10:00:00,137.8,86.0,138.15,96.0,136.6,31.0,137.55,28.0
2018-01-23 10:05:00,137.95000000000002,90.0,138.3,93.0,136.75,31.0,137.75,29.0
2018-01-23 10:10:00,138.20000000000002,90.0,138.55,93.0,137.4,33.0,138.35,27.0
2018-01-23 10:15:00,138.35,96.0,138.75,98.0,137.5,36.0,138.55,27.0
2018-01-23 10:20:00,137.95000000000002,96.0,138.35,95.0,137.55,36.0,138.65,28.0
2018-01-23 10:25:00,138.0,104.0,138.45000000000002,96.0,137.6,36.0,138.8,30.0
2018-01-23 10:30:00,138.05,99.0,138.45000000000002,88.0,137.15,35.0,138.35,26.0
2018-01-23 10:35:00,138.20000000000002,105.0,138.6,91.0,137.55,37.0,138.70000000000002,26.0
2018-01-23 10:40:00,138.20000000000002,126.0,138.65,96.0,137.55,36.0,138.75,31.0
2018-01-23 10:45:00,138.25,117.0,138.65,95.0,137.65,34.0,138.75,28.0
2018-01-23 10:50:00,138.15,119.0,138.55,103.0,137.55,37.0,138.70000000000002,32.0
2018-01-23 10:55:00,138.05,118.0,138.45000000000002,113.0,137.25,39.0,138.4,32.0
2018-01-23 11:00:00,138.1,111.0,138.5,100.0,137.45000000000002,34.0,138.55,30.0
2018-01-23 11:05:00,138.1,106.0,138.5,96.0,137.45000000000002,31.0,138.65,30.0
2018-01-23 11:10:00,138.25,92.0,138.65,105.0,137.6,32.0,138.75,29.0
2018-01-23 11:15:00,138.25,93.0,138.70000000000002,106.0,137.85,31.0,139.1,30.0
2018-01-23 11:20:00,138.25,88.0,138.65,103.0,137.8,29.0,138.95000000000002,30.0
2018-01-23 11:25:00,138.35,102.0,138.8,96.0,137.70000000000002,31.0,138.9,32.0
2018-01-23 11:30:00,138.4,98.0,138.8,106.0,137.5,33.0,138.70000000000002,35.0
2018-01-23 11:35:00,138.35,104.0,138.75,117.0,137.70000000000002,35.0,138.85,39.0
2018-01-23 11:40:00,138.25,110.0,138.65,104.0,137.3,38.0,138.45000000000002,37.0
2018-01-23 11:45:00,137.85,109.0,138.25,102.0,137.35,34.0,138.5,37.0
2018-01-23 11:50:00,137.85,113.0,138.25,108.0,137.4,34.0,138.6,38.0
2018-01-23 11:55:00,137.8,114.0,138.20000000000002,116.0,137.35,36.0,138.55,40.0
2018-01-23 12:00:00,137.75,114.0,138.20000000000002,135.0,137.3,41.0,138.5,40.0
2018-01-23 12:05:00,137.9,118.0,138.3,120.0,137.4,43.0,138.6,35.0
2018-01-23 12:10:00,137.9,108.0,138.25,114.0,137.65,42.0,138.75,33.0
2018-01-23 12:15:00,137.95000000000002,106.0,138.3,117.0,137.65,37.0,138.8,33.0
2018-01-23 12:20:00,138.05,101.0,138.45000000000002,94.0,138.0,33.0,139.05,28.0
2018-01-23 12:25:00,138.05,92.0,138.4,90.0,137.9,31.0,138.9,27.0
2018-01-23 12:30:00,137.8,100.0,138.15,94.0,137.55,33.0,138.5,31.0
2018-01-23 12:35:00,137.9,87.0,138.3,102.0,137.55,31.0,138.6,32.0
2018-01-23 12:40:00,138.05,84.0,138.45000000000002,104.0,137.65,35.0,138.8,30.0
2018-01-23 12:45:00,138.0,87.0,138.35,106.0,137.45000000000002,36.0,138.5,32.0
2018-01-23 12:50:00,137.95000000000002,84.0,138.35,111.0,137.5,38.0,138.6,32.0
2018-01-23 12:55:00,137.95000000000002,90.0,138.3,113.0,137.9,41.0,138.95000000000002,34.0
2018-01-23 13:00:00,137.9,102.0,138.35,112.0,137.6,38.0,138.8,36.0
2018-01-23 13:05:00,137.95000000000002,99.0,138.35,99.0,137.65,34.0,138.8,33.0
2018-01-23 13:10:00,137.70000000000002,99.0,138.1,89.0,137.6,33.0,138.70000000000002,31.0
2018-01-23 13:15:00,137.8,107.0,138.15,101.0,137.70000000000002,35.0,138.70000000000002,35.0
2018-01-23 13:20:00,137.95000000000002,117.0,138.3,100.0,137.75,39.0,138.85,35.0
2018-01-23 13:25:00,137.9,96.0,138.3,102.0,137.70000000000002,33.0,138.8,31.0
2018-01-23 13:30:00,137.65,97.0,138.05,92.0,137.8,30.0,138.95000000000002,32.0
2018-01-23 13:35:00,137.4,86.0,137.85,88.0,137.75,29.0,138.95000000000002,29.0
2018-01-23 13:40:00,137.6,96.0,138.0,90.0,137.6,32.0,138.8,30.0
2018-01-23 13:45:00,137.75,99.0,138.15,96.0,137.9,33.0,139.1,31.0
2018-01-23 13:50:00,137.6,97.0,138.0,90.0,137.70000000000002,32.0,138.85,30.0
2018-01-23 13:55:00,137.70000000000002,92.0,138.1,89.0,137.70000000000002,33.0,138.85,30.0
2018-01-23 14:00:00,137.85,85.0,138.25,95.0,137.35,31.0,138.5,29.0
2018-01-23 14:05:00,137.85,89.0,138.25,92.0,137.35,32.0,138.55,28.0
2018-01-23 14:10:00,137.75,83.0,138.20000000000002,86.0,137.25,30.0,138.55,27.0
2018-01-23 14:15:00,137.95000000000002,78.0,138.35,88.0,137.35,29.0,138.55,28.0
